class,comid
8,3953491
8,17100509
8,948040342
8,17094377
8,17080291
8,2976176
8,2826362
8,21606975
8,3955395
8,1889904
8,344213
8,1889614
8,19771551
8,2824284
8,1897356
8,2826282
8,20197162
8,17077955
8,16604579
8,2824424
8,1909522
8,19777601
8,24721989
8,17099987
8,1893500
8,17057318
8,16604863
8,17078423
8,2976442
8,19778095
8,24721987
8,19780065
8,2822784
8,948040148
8,17098987
8,20192480
8,2819526
8,2826138
8,17080189
8,17120171
8,3951403
8,17056396
8,2824512
8,17067534
8,3953071
8,3955431
8,3955247
8,1897170
8,17100189
8,2823474
8,2822602
8,17100433
8,2975232
8,2826044
8,3953529
8,19777597
8,17094425
8,3951221
8,19778993
8,3952007
8,3951343
8,17066172
8,17093229
8,2823454
8,2979210
8,19771609
8,2818882
8,3951651
8,19771571
8,17099007
8,19777225
8,3952259
8,2823548
8,19771721
8,3951419
8,19797467
8,19779491
8,21606821
8,1909474
8,3952157
8,3954601
8,17100427
8,19785319
8,17101055
8,3953487
8,17067720
8,2824224
8,17074961
8,19772537
8,17094387
8,3951705
8,17078547
8,3952351
8,3954705
8,19797465
8,348365
8,1897576
8,17100753
8,2823248
8,19771907
8,17067218
8,17078283
8,17078131
8,19771847
8,19779049
8,1884438
8,19771895
8,3952247
8,2823526
8,948040267
8,2976292
8,948040139
8,19779107
8,3951761
8,19769221
8,1892890
8,19771365
8,3951717
8,1889600
8,2818898
8,2822812
8,2822840
8,2824310
8,20195820
8,3954315
8,948040322
8,19797459
8,3951435
8,1894776
8,20195776
8,19772833
8,344223
8,3951455
8,20197080
8,19771923
8,20197218
8,19779023
8,20195258
8,20192348
8,3954791
8,17075457
8,3951725
8,3952201
8,19785247
8,17099697
8,348483
8,19777495
8,1889604
8,17091355
8,17094537
8,17066272
8,15048157
8,19785353
8,17067318
8,17100313
8,17100723
8,2822542
8,1909510
8,17091345
8,948040343
8,343999
8,19771887
8,19785461
8,17056064
8,2975236
8,1897656
8,1897640
8,17100647
8,3952271
8,3951413
8,345079
8,17094471
8,20192436
8,3951915
8,19792005
8,15048263
8,2818506
8,3954311
8,17057678
8,19785181
8,17080337
8,17091321
8,1897540
8,19772787
8,3951577
8,2822640
8,2977694
8,19772465
8,19772487
8,2818306
8,17094517
8,2818886
8,19771493
8,2976222
8,17091305
8,17100117
8,19771391
8,17057034
8,19779359
8,17099713
8,20192430
8,20195180
8,21607129
8,19777709
8,17101025
8,2976194
8,3952497
8,17066718
8,948040275
8,3953285
8,19780181
8,3951169
8,20195960
8,16595743
8,19772209
8,2822850
8,3952175
8,1889814
8,2824422
8,19777711
8,17056074
8,2822826
8,17056258
8,17080225
8,2824548
8,19777279
8,17126685
8,17115535
8,15059791
8,2823110
8,2829194
8,17094591
8,3952165
8,3951903
8,17080131
8,2823642
8,20197104
8,19791921
8,17099671
8,2975224
8,17056630
8,2819648
8,2820116
8,19772533
8,2818424
8,1897278
8,17057348
8,20192504
8,948040354
8,17080175
8,16604911
8,20192324
8,1909540
8,19785209
8,17091291
8,17099899
8,2823622
8,17094605
8,17067422
8,19777351
8,17100253
8,19780079
8,3954829
8,948021183
8,2822548
8,20195734
8,17058164
8,3953657
8,2976010
8,2822676
8,17099721
8,3953687
8,21606793
8,948040371
8,2823576
8,15048501
8,1889794
8,17074925
8,19771283
8,948040184
8,3953255
8,3952127
8,3954497
8,17067156
8,2823476
8,2976430
8,17057554
8,2824190
8,1897510
8,19779153
8,2822932
8,15043191
8,17099631
8,19777325
8,2823602
8,2822600
8,2823446
8,2824262
8,19778325
8,2826158
8,19771101
8,1909554
8,17094407
8,20195944
8,20195752
8,19771083
8,3951351
8,17100155
8,1909568
8,17067746
8,3952155
8,19785357
8,19785307
8,17100635
8,20195254
8,3955303
8,17056916
8,17078447
8,3955381
8,344413
8,1884302
8,19771543
8,3951657
8,17120185
8,948040236
8,20195726
8,19772413
8,17078311
8,3951219
8,17100175
8,17057260
8,17099887
8,19771111
8,17100051
8,2826946
8,17057370
8,349873
8,3951485
8,3951139
8,17094585
8,24701500
8,19771487
8,20195904
8,3954595
8,19784523
8,2823264
8,2823596
8,17078791
8,2824386
8,17080207
8,21607177
8,2823790
8,17055940
8,2823558
8,2976136
8,16604397
8,17067346
8,3951599
8,19778067
8,2826068
8,19769235
8,17091367
8,19772455
8,948040127
8,2976128
8,19779797
8,17099981
8,3953493
8,19771873
8,17078215
8,17100435
8,19771657
8,19771663
8,2976506
8,2824218
8,2822778
8,3955447
8,17067684
8,21606923
8,19771491
8,3951225
8,20195874
8,2976474
8,19785217
8,3951927
8,17067560
8,17099683
8,948040192
8,20195070
8,17056308
8,2826192
8,19785383
8,2823552
8,17077953
8,19771133
8,17099595
8,19772259
8,17057600
8,2824186
8,2823950
8,20197060
8,3954303
8,2818294
8,3947409
8,1894672
8,3952443
8,3951317
8,17078891
8,17067672
8,1884306
8,2823556
8,2822872
8,2822726
8,19771705
8,2822954
8,17067290
8,19784505
8,17056344
8,3947435
8,3953595
8,1897380
8,3953665
8,17067076
8,948040255
8,17100405
8,17066516
8,17055856
8,3954387
8,19771569
8,3954571
8,3954819
8,2826004
8,17058310
8,2826126
8,2823442
8,2976092
8,19779497
8,1909500
8,3952071
8,17100415
8,19779001
8,19771475
8,2976694
8,3951373
8,19771613
8,3951653
8,2976524
8,20197222
8,17120161
8,2823530
8,17057180
8,19771615
8,20195834
8,17066618
8,17100619
8,17057682
8,2826398
8,3955451
8,2822586
8,349775
8,17080187
8,948040122
8,2826434
8,17057170
8,17056964
8,17068134
8,19777263
8,3951163
8,3952261
8,1894656
8,20192308
8,20195320
8,1889678
8,21607253
8,17066356
8,2976390
8,17067528
8,17057628
8,348403
8,1897254
8,344473
8,17100631
8,21608587
8,1889644
8,17056770
8,19771461
8,19779007
8,20197196
8,17066590
8,17100653
8,2976576
8,3951547
8,19778073
8,344489
8,20192498
8,17068410
8,2822960
8,17078063
8,2818260
8,2822772
8,2979212
8,3952113
8,21607075
8,2823120
8,2976340
8,3954441
8,15048139
8,19772001
8,948040319
8,17100731
8,17057328
8,15048279
8,20197226
8,17120223
8,1894628
8,1892852
8,344359
8,19772557
8,3949553
8,2823792
8,3955353
8,19784491
8,17066896
8,344261
8,2976162
8,20195754
8,17078339
8,344175
8,17100357
8,17115615
8,21607215
8,20192302
8,2977118
8,348517
8,17100171
8,1897368
8,2822742
8,1885430
8,17068378
8,2822680
8,2823246
8,19779105
8,2824158
8,17078843
8,17056854
8,19780137
8,19780173
8,2976052
8,17078723
8,3951631
8,17056412
8,19771991
8,19779073
8,2823364
8,16602287
8,15048159
8,1895108
8,19772351
8,948040151
8,2822754
8,3952945
8,17067466
8,17056572
8,3951673
8,3951409
8,3947415
8,2823118
8,948040169
8,2818914
8,3952709
8,3954815
8,17067696
8,3954305
8,17078665
8,3952441
8,1897588
8,3953463
8,19777291
8,344219
8,3952257
8,17057588
8,17067004
8,17115519
8,1889926
8,19779271
8,16596587
8,17066352
8,2977676
8,2825802
8,2818492
8,165851779
8,3947417
8,17067448
8,2824044
8,3955373
8,349841
8,17099783
8,19771265
8,2823566
8,19792019
8,19771875
8,21606735
8,15041757
8,2976710
8,349851
8,1892876
8,2822664
8,17068178
8,19771539
8,17058206
8,21606869
8,2819550
8,19779903
8,17057584
8,1892872
8,17100221
8,2818278
8,2976278
8,3951367
8,2823406
8,19772809
8,17067520
8,948040179
8,3952529
8,17056364
8,17056286
8,19784441
8,1889676
8,2976286
8,2823850
8,3951253
8,2822882
8,344215
8,3951655
8,2822650
8,17066616
8,2976696
8,2975196
8,17057246
8,1909536
8,2818458
8,20195854
8,17078753
8,19777583
8,348539
8,3951363
8,2818892
8,3947471
8,17099915
8,19784663
8,3951897
8,3952089
8,3951983
8,3947427
8,1893618
8,3954519
8,19771645
8,2823062
8,17078345
8,948040311
8,2823536
8,2824114
8,19771051
8,2977114
8,21607033
8,20194962
8,3954825
8,3953563
8,3955319
8,17068328
8,16604379
8,17078867
8,17115537
8,21608699
8,15041695
8,1909416
8,3954277
8,19792021
8,1889822
8,19777539
8,948040320
8,948040242
8,15048507
8,2818408
8,948040145
8,3954801
8,2975262
8,17067512
8,3954313
8,3955325
8,2824144
8,17056168
8,21606875
8,345095
8,3954779
8,17100099
8,2976358
8,1897272
8,1889890
8,20195930
8,17056476
8,3953289
8,20194886
8,3951359
8,19771695
8,17100637
8,16604879
8,2976054
8,20195390
8,17068184
8,19780127
8,2976432
8,343661
8,17100195
8,17101005
8,17057228
8,17057490
8,17066832
8,3954755
8,2823600
8,17078385
8,3951895
8,2823616
8,3955311
8,948040233
8,3951175
8,3954783
8,3951815
8,2823944
8,17080103
8,16604251
8,2823104
8,1897338
8,3952245
8,2823484
8,3954693
8,2824436
8,16602325
8,17078397
8,17120173
8,3951245
8,17100281
8,3951639
8,1889620
8,19771823
8,2975278
8,17067400
8,17080359
8,2822782
8,19778977
8,345061
8,343199
8,17100031
8,17066400
8,20196306
8,19785165
8,1889764
8,2823970
8,20195746
8,2823010
8,17078455
8,3951353
8,17055898
8,2819880
8,1897350
8,3954291
8,2979214
8,344189
8,2975154
8,2824376
8,3951969
8,17056480
8,2825806
8,2822568
8,20195976
8,2975164
8,3953647
8,3954487
8,19777301
8,2824280
8,17100367
8,17067374
8,19777505
8,19771149
8,17068368
8,17066194
8,2822692
8,3953771
8,17056380
8,1888282
8,19779201
8,19777209
8,20196376
8,1891240
8,19772663
8,1897352
8,15059805
8,948040125
8,3954339
8,1889628
8,17056404
8,17101003
8,1894460
8,19771591
8,2826144
8,17091289
8,2822682
8,3947433
8,17100697
8,17100989
8,948040290
8,19771831
8,17094467
8,17066484
8,2824004
8,2822852
8,2818238
8,344307
8,948040199
8,344393
8,3952323
8,19771231
8,2976302
8,3954695
8,16604443
8,2823754
8,2823486
8,3953239
8,20197044
8,1894916
8,3952873
8,2976038
8,2818386
8,948040130
8,20197048
8,19784661
8,19771611
8,3951693
8,2976208
8,17057068
8,17066462
8,17057300
8,20192438
8,1884300
8,17067660
8,3952331
8,17078759
8,2822668
8,2823562
8,2823074
8,2976116
8,3951399
8,2976216
8,1897570
8,2823940
8,17100491
8,17058216
8,17067014
8,17094449
8,17067484
8,17099707
8,2823804
8,21607123
8,2837530
8,21607175
8,17067190
8,948040363
8,17100377
8,19771921
8,17068332
8,348473
8,20195802
8,2824212
8,21606781
8,3952641
8,17074985
8,3955393
8,3952013
8,17100475
8,19777783
8,16604353
8,17056972
8,1894632
8,17100137
8,2819516
8,2823038
8,17115609
8,17066436
8,17056118
8,19771869
8,17100715
8,3951831
8,948040230
8,17058358
8,3947485
8,19785417
8,20195082
8,2824156
8,2976300
8,3952135
8,948040105
8,3951183
8,3954401
8,2976288
8,19777737
8,19771489
8,2822926
8,17078619
8,19780157
8,2818286
8,17078527
8,17094487
8,20197110
8,17067100
8,17068330
8,948040246
8,17078473
8,19772113
8,3951919
8,2818512
8,16610427
8,2818510
8,17099889
8,17080319
8,3947389
8,21606973
8,2822644
8,948020635
8,344291
8,2823400
8,2818382
8,17100687
8,1889842
8,19777281
8,17080279
8,17067678
8,2823100
8,17099863
8,17067518
8,20195672
8,17100473
8,3951197
8,3952451
8,1897174
8,2976568
8,1897384
8,19771877
8,17056366
8,2822738
8,17068164
8,16596589
8,1897586
8,17078233
8,20192352
8,2976184
8,19778287
8,3954691
8,1897614
8,17116449
8,1909572
8,2823076
8,3951741
8,2975406
8,2818226
8,17067348
8,15044341
8,16595747
8,19784485
8,20196320
8,17120197
8,2976698
8,19792007
8,2824356
8,3953369
8,2823856
8,17100043
8,19777261
8,3951825
8,2825962
8,948040256
8,1909548
8,3952233
8,3953247
8,17066358
8,17057258
8,3947419
8,2824366
8,2823054
8,2822918
8,3954641
8,19780007
8,19777643
8,3951391
8,17080115
8,2824390
8,17100455
8,948040165
8,948040155
8,2824266
8,3951405
8,20195394
8,3953365
8,19785309
8,1894580
8,348597
8,3953047
8,2976662
8,17067464
8,17078561
8,3951921
8,3955309
8,17055984
8,3952015
8,16596577
8,16604741
8,19772785
8,2819530
8,17100479
8,17057630
8,20195892
8,1894618
8,1897058
8,3955329
8,17094385
8,2822582
8,17080217
8,1897252
8,19784659
8,1889702
8,19779575
8,3951635
8,3953243
8,17056386
8,1909478
8,17101035
8,17056356
8,3947411
8,1889680
8,2977106
8,2819568
8,17067502
8,344251
8,3952009
8,2826966
8,3953489
8,20192296
8,2824006
8,20192364
8,19772745
8,2819646
8,1889658
8,20197216
8,17056110
8,948040152
8,3951421
8,19784657
8,3955383
8,2818446
8,20197242
8,2826022
8,19780187
8,1909430
8,3947493
8,19780081
8,3952371
8,17100741
8,2825842
8,3954461
8,3947441
8,19771871
8,2822622
8,948040258
8,3953099
8,2818214
8,2826346
8,17057510
8,1889642
8,3954395
8,2824070
8,20195948
8,17094579
8,19779215
8,3951613
8,17120207
8,2823184
8,17100165
8,2975188
8,19771573
8,2823344
8,19779083
8,17067108
8,17091339
8,17068326
8,19771581
8,948040187
8,1893524
8,17058292
8,3951801
8,348437
8,16595727
8,19772875
8,1894804
8,2826178
8,17058236
8,21607081
8,16602329
8,17066396
8,20195880
8,2818318
8,2826154
8,20194996
8,17115787
8,17100755
8,2976496
8,3947385
8,3951707
8,19772153
8,2822572
8,2823538
8,3951823
8,19777761
8,16604247
8,20196260
8,1894438
8,3951155
8,17078223
8,19779779
8,17115635
8,948040120
8,17078321
8,17067646
8,17066992
8,17100105
8,17094367
8,17093379
8,344295
8,1889714
8,15048421
8,3951395
8,2818334
8,2822630
8,2976370
8,17080053
8,17100007
8,17066866
8,2976704
8,19772447
8,2824138
8,2977144
8,19771195
8,3954561
8,19772495
8,3951425
8,2818472
8,20197194
8,20192316
8,17080177
8,948040228
8,17100483
8,3954821
8,19784501
8,17058378
8,2976556
8,16604539
8,21607279
8,20197022
8,17067574
8,17056210
8,17099695
8,1888188
8,17100041
8,3951629
8,2819670
8,2824198
8,21606887
8,3954763
8,19771109
8,21606811
8,2822870
8,17100197
8,948040384
8,2976424
8,3960243
8,17078497
8,3952659
8,2823614
8,3952425
8,19771197
8,16604377
8,17099645
8,21607239
8,17056968
8,2818184
8,20195600
8,19797471
8,3953269
8,17100459
8,3951731
8,3951271
8,17080265
8,3951859
8,2822758
8,2823820
8,1889810
8,19785403
8,1909440
8,948040144
8,19785299
8,19779387
8,17120213
8,1897320
8,17080219
8,3955255
8,17100249
8,17067328
8,2981654
8,17094427
8,1889742
8,1889756
8,3951699
8,20195956
8,2822800
8,19777649
8,1897340
8,17067752
8,19780105
8,2975408
8,1896990
8,2976680
8,3953523
8,2976248
8,3947503
8,19771277
8,2976560
8,3951191
8,3947481
8,19777755
8,17066528
8,3954369
8,19772051
8,19779877
8,17100659
8,3951181
8,2819562
8,2823422
8,17078653
8,3952095
8,20192396
8,15048205
8,1889486
8,17067540
8,348389
8,20197190
8,17056674
8,17115807
8,17067376
8,17099611
8,17067292
8,17068236
8,17100911
8,19792013
8,19771655
8,20197076
8,2823174
8,2819592
8,2976414
8,17067366
8,948040149
8,2976122
8,3951165
8,17120177
8,19772079
8,17058382
8,16596591
8,1897660
8,19772639
8,17055744
8,19797453
8,17099013
8,20197042
8,19777481
8,17100927
8,19777719
8,17068360
8,17100169
8,2825818
8,17057326
8,2976064
8,17100191
8,348471
8,3960245
8,3952547
8,17056908
8,20196358
8,2823990
8,2819552
8,17099853
8,20195206
8,1889784
8,17067370
8,343787
8,2823570
8,17056026
8,2825982
8,3953361
8,2818350
8,19779089
8,1894466
8,3952421
8,3951617
8,17058308
8,20194982
8,3952115
8,15048329
8,948040250
8,20192442
8,16604569
8,3951465
8,3952141
8,19779195
8,1909450
8,21607021
8,20197072
8,1909570
8,17100159
8,17100163
8,19779291
8,2976440
8,15043127
8,1909460
8,17078375
8,2977700
8,1894696
8,3953667
8,17099969
8,2823366
8,17115821
8,19785373
8,19780139
8,16594881
8,21606855
8,2824302
8,20192494
8,17094431
8,21608647
8,17056756
8,2976512
8,17075439
8,1897312
8,3954589
8,19771933
8,17078887
8,17068362
8,2788637
8,17116447
8,2976502
8,17099959
8,17080349
8,17100053
8,19777197
8,3952707
8,2824514
8,1897618
8,3955415
8,17099983
8,1897584
8,16604217
8,1897388
8,17067766
8,17066624
8,17099731
8,2819518
8,3954371
8,2826162
8,17078257
8,17078539
8,17057320
8,17101043
8,20192476
8,19777221
8,3952951
8,3947453
8,3952011
8,3953513
8,16604381
8,19771075
8,345147
8,3951917
8,1897366
8,16604321
8,2822876
8,2825794
8,2829188
8,16604625
8,2975222
8,17056370
8,1889768
8,3954505
8,3954329
8,2818452
8,3952143
8,17100935
8,3955341
8,348419
8,20195098
8,3951679
8,2822734
8,17067634
8,2975260
8,3951199
8,1909566
8,3951543
8,2976716
8,3951941
8,2824270
8,17100067
8,19785371
8,17098955
8,2822968
8,3953329
8,2977164
8,19777327
8,1897370
8,19770071
8,2976622
8,17100321
8,3954347
8,19772329
8,17066926
8,17099993
8,17067704
8,17067468
8,2819624
8,17101009
8,16605137
8,19772169
8,17078625
8,2975242
8,21607347
8,2975276
8,17058234
8,17057102
8,19772067
8,19777565
8,17094539
8,17099815
8,1897274
8,2822986
8,19777323
8,2823588
8,3951477
8,2824466
8,17066294
8,17099793
8,2826140
8,1897430
8,2818208
8,3954527
8,17099929
8,3951671
8,3951733
8,17066510
8,2823008
8,20195936
8,348405
8,343819
8,17067496
8,3951513
8,2976392
8,16610575
8,2977706
8,3951201
8,19797455
8,17056342
8,19772797
8,17080179
8,17067266
8,2824052
8,2976324
8,17074953
8,19784615
8,17149790
8,16604525
8,17068334
8,1897276
8,17078243
8,17094499
8,2976528
8,3951879
8,343647
8,2824030
8,19784489
8,2822990
8,17067494
8,3951141
8,3951507
8,20197180
8,2976398
8,2822820
8,2824228
8,948040115
8,2975158
8,2821664
8,1888182
8,2822948
8,17058298
8,3952253
8,3947475
8,24703570
8,3951977
8,1890774
8,17066930
8,17115861
8,2826394
8,17067114
8,3954593
8,17067144
8,17100437
8,17057302
8,17067228
8,17120201
8,3954281
8,948040243
8,20196638
8,19791961
8,19771839
8,17058350
8,19791933
8,17094557
8,17085651
8,17066304
8,17100703
8,2824102
8,2818204
8,19772681
8,17101017
8,1897164
8,17068338
8,2818906
8,3953065
8,1897344
8,948040231
8,17100327
8,3953521
8,2822760
8,17056450
8,17100129
8,344193
8,3952507
8,2976508
8,2976318
8,2823826
8,3954481
8,2818896
8,19772077
8,17078127
8,17100541
8,2824364
8,17100347
8,948040347
8,1894660
8,348547
8,1897476
8,17091309
8,1894098
8,19771395
8,344407
8,20195744
8,19779981
8,19772313
8,17067572
8,344017
8,2822724
8,17078469
8,1892328
8,17100055
8,16594889
8,3955317
8,2824094
8,1889906
8,17100095
8,348469
8,948040352
8,17066848
8,2824250
8,1909532
8,17056976
8,17056596
8,1897594
8,17066478
8,21606911
8,2976070
8,17100597
8,19785467
8,19772497
8,17115835
8,3952313
8,2823580
8,17066704
8,948040229
8,3952263
8,17078667
8,2976470
8,1889924
8,343913
8,17067018
8,20195882
8,19771685
8,17066978
8,17074917
8,19772523
8,1895096
8,17100073
8,1889790
8,344005
8,1897494
8,2976140
8,19772689
8,17094647
8,17099725
8,19778059
8,2824536
8,20192474
8,3954797
8,2823704
8,17067674
8,17100407
8,17057570
8,3954569
8,3953431
8,1891596
8,17115849
8,17067558
8,1897264
8,2976588
8,2976196
8,17077949
8,2826134
8,2819576
8,2823798
8,1894908
8,16604393
8,349843
8,21607375
8,15059793
8,17100335
8,19779937
8,1889616
8,17100089
8,3952355
8,1889864
8,19779263
8,1889690
8,19777727
8,3952381
8,21607321
8,17057578
8,17100539
8,348427
8,2976074
8,19772749
8,1897444
8,2824108
8,2823964
8,948040357
8,948040156
8,344263
8,3954389
8,19778071
8,17056946
8,19785331
8,344975
8,17100929
8,17080201
8,948020633
8,19771617
8,17100049
8,17056282
8,17078661
8,3954485
8,2823892
8,17120203
8,19784483
8,1896916
8,1889728
8,17099825
8,17067102
8,3955413
8,1894032
8,17066382
8,2824010
8,17099609
8,16594887
8,3952857
8,17066874
8,16604263
8,19771145
8,17056842
8,19779101
8,1909428
8,19777329
8,2824086
8,17056062
8,19777241
8,16604259
8,948040185
8,19792055
8,17078535
8,948040380
8,3954373
8,19772041
8,2975272
8,17078845
8,2823948
8,19785325
8,17066338
8,3952657
8,17078121
8,17056270
8,3954753
8,17098997
8,19772083
8,17094395
8,1897386
8,1889780
8,3953115
8,17067686
8,17100271
8,17056420
8,17094511
8,17066512
8,17099879
8,17094559
8,2823516
8,21611381
8,2976356
8,17116457
8,1897544
8,3952325
8,17100573
8,17100397
8,17066342
8,17056416
8,19771575
8,948040248
8,2823528
8,17056332
8,3952191
8,17100981
8,19772279
8,17100087
8,17094547
8,19772535
8,17078147
8,17055922
8,19771809
8,1909546
8,17056750
8,17056130
8,2826240
8,3954799
8,17115917
8,20192468
8,348577
8,17066854
8,3955265
8,17068192
8,3954449
8,2976154
8,2823772
8,2976258
8,17057740
8,17080277
8,3955379
8,17066332
8,948040355
8,2824106
8,19777379
8,1889860
8,21607241
8,17067748
8,2825902
8,17078705
8,17057142
8,17067336
8,21606931
8,2977684
8,17067038
8,344309
8,19779863
8,17099945
8,17058138
8,17066640
8,948040406
8,17066432
8,2976152
8,17115597
8,3955417
8,17067294
8,17078507
8,348409
8,344275
8,948040101
8,17099941
8,17116381
8,17078209
8,19779455
8,17094643
8,1909452
8,349751
8,344343
8,19778321
8,17067592
8,16604605
8,17094441
8,17068224
8,17099949
8,349811
8,17099865
8,2976714
8,3955385
8,19777765
8,348375
8,17068230
8,17067458
8,2976480
8,20195910
8,3954847
8,20195710
8,17100601
8,3954757
8,17056324
8,19779933
8,3952619
8,948040263
8,16604451
8,1889758
8,348503
8,1889918
8,17100747
8,17078151
8,17067732
8,349833
8,2829186
8,19785419
8,19777701
8,19777299
8,17115471
8,3955337
8,17078261
8,1896910
8,344257
8,948040146
8,17080347
8,17078877
8,20192506
8,17067654
8,20195732
8,2976218
8,17068344
8,2977722
8,1889662
8,1889692
8,1893730
8,344235
8,17100349
8,16595775
8,19771793
8,19778061
8,1909560
8,19780083
8,17078803
8,17066582
8,1889776
8,21607243
8,17067604
8,2825940
8,1897142
8,2975270
8,3952723
8,1891234
8,17068336
8,1889674
8,17066818
8,20195928
8,1889884
8,1897178
8,17057098
8,2825948
8,348411
8,17094485
8,21606883
8,3954451
8,3952479
8,19772387
8,16602203
8,3955403
8,16610531
8,16604425
8,1889666
8,2976610
8,17094571
8,2823630
8,17099819
8,19777659
8,948040396
8,19771807
8,17056562
8,2977698
